candidate_name,candidate_type,model_type,benchmark,n_features,feature_columns,policy_return_sign,policy_return_neutral_2pct,policy_return_neutral_3pct,policy_return_tiered,avg_hold_sign,avg_hold_neutral_2pct,avg_hold_neutral_3pct,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value,strategy
ridge_lean_v1,model,ridge,VOO,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",0.04232026291612196,0.04128355504600362,0.041233821350506156,0.024287647936417973,0.6388888888888888,0.6527777777777778,0.6574074074074074,108,0.32848419026932274,0.5740740740740741,0.15378816281765198,-0.45340948172318973,0.32848419026932274,0.004486403903089164,
ensemble_ridge_gbt,ensemble,ridge,VOO,12,"ridge_lean_v1,gbt_lean_plus_two",0.04232026291612196,0.04128355504600362,0.041233821350506156,0.024287647936417973,0.6388888888888888,0.6527777777777778,0.6574074074074074,108,0.32848419026932274,0.5740740740740741,0.15378816281765198,-0.45340948172318973,0.32848419026932274,0.004486403903089164,
ensemble_ridge_gbt_elasticnet,ensemble,ridge,VOO,12,"ridge_lean_v1,gbt_lean_plus_two,elasticnet_lean_v1",0.04232026291612196,0.04128355504600362,0.041233821350506156,0.024287647936417973,0.6388888888888888,0.6527777777777778,0.6574074074074074,108,0.32848419026932274,0.5740740740740741,0.15378816281765198,-0.45340948172318973,0.32848419026932274,0.004486403903089164,
baseline_historical_mean,baseline,baseline,VOO,0,,0.017055814216141222,0.017055814216141222,0.019484042540006533,0.006665364977103103,0.7222222222222222,0.7222222222222222,0.6944444444444444,108,-0.31313990675372155,0.4166666666666667,0.1661429675649001,-0.5115917712132123,-0.31313990675372155,0.03137841234964962,historical_mean
ridge_lean_v1,model,ridge,VXUS,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",0.08464142323787795,0.0834043736689062,0.08382644066065545,0.050131885505100046,0.7407407407407407,0.7407407407407407,0.7268518518518519,108,0.41492087989558624,0.7037037037037037,0.1431198192577981,-0.026757702810232153,0.41492087989558624,0.0268279882978242,
ensemble_ridge_gbt,ensemble,ridge,VXUS,12,"ridge_lean_v1,gbt_lean_plus_two",0.08464142323787795,0.0834043736689062,0.08382644066065545,0.050131885505100046,0.7407407407407407,0.7407407407407407,0.7268518518518519,108,0.41492087989558624,0.7037037037037037,0.1431198192577981,-0.026757702810232153,0.41492087989558624,0.0268279882978242,
ensemble_ridge_gbt_elasticnet,ensemble,ridge,VXUS,12,"ridge_lean_v1,gbt_lean_plus_two,elasticnet_lean_v1",0.08464142323787795,0.0834043736689062,0.08382644066065545,0.050131885505100046,0.7407407407407407,0.7407407407407407,0.7268518518518519,108,0.41492087989558624,0.7037037037037037,0.1431198192577981,-0.026757702810232153,0.41492087989558624,0.0268279882978242,
baseline_historical_mean,baseline,baseline,VXUS,0,,0.07859447230095874,0.07859447230095874,0.07859447230095874,0.03929723615047937,1.0,1.0,1.0,108,-0.3761686155902567,0.7037037037037037,0.14765615964826645,-0.11278975223046794,-0.3761686155902567,0.01761210420579981,historical_mean
ridge_lean_v1,model,ridge,VWO,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",0.07732951399077878,0.07547831501942721,0.07429854655889442,0.04063972449310723,0.7011494252873564,0.6982758620689655,0.6925287356321839,174,0.3440610495743045,0.6206896551724138,0.1554487743215553,-0.7128462499074357,0.3440610495743045,0.004752337397732221,
ensemble_ridge_gbt,ensemble,ridge,VWO,12,"ridge_lean_v1,gbt_lean_plus_two",0.07732951399077878,0.07547831501942721,0.07429854655889442,0.04063972449310723,0.7011494252873564,0.6982758620689655,0.6925287356321839,174,0.3440610495743045,0.6206896551724138,0.1554487743215553,-0.7128462499074357,0.3440610495743045,0.004752337397732221,
ensemble_ridge_gbt_elasticnet,ensemble,ridge,VWO,12,"ridge_lean_v1,gbt_lean_plus_two,elasticnet_lean_v1",0.07732951399077878,0.07547831501942721,0.07429854655889442,0.04063972449310723,0.7011494252873564,0.6982758620689655,0.6925287356321839,174,0.3440610495743045,0.6206896551724138,0.1554487743215553,-0.7128462499074357,0.3440610495743045,0.004752337397732221,
baseline_historical_mean,baseline,baseline,VWO,0,,0.0728512267311783,0.06629872753457247,0.06629872753457247,0.025571163874361737,0.896551724137931,0.8620689655172413,0.8620689655172413,174,-0.14421049345360057,0.632183908045977,0.14502050646568881,-0.20144206686199073,-0.14421049345360057,0.30386620379028056,historical_mean
ridge_lean_v1,model,ridge,VMBS,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",0.10904321170108601,0.10740203209527019,0.10707846123713631,0.056272125144909396,0.7333333333333333,0.7291666666666666,0.7291666666666666,120,0.4140009722897423,0.7333333333333333,0.1261464601032056,-0.2323475982161447,0.4140009722897423,0.0015558870028181593,
ensemble_ridge_gbt,ensemble,ridge,VMBS,12,"ridge_lean_v1,gbt_lean_plus_two",0.10904321170108601,0.10740203209527019,0.10707846123713631,0.056272125144909396,0.7333333333333333,0.7291666666666666,0.7291666666666666,120,0.4140009722897423,0.7333333333333333,0.1261464601032056,-0.2323475982161447,0.4140009722897423,0.0015558870028181593,
ensemble_ridge_gbt_elasticnet,ensemble,ridge,VMBS,12,"ridge_lean_v1,gbt_lean_plus_two,elasticnet_lean_v1",0.10904321170108601,0.10740203209527019,0.10707846123713631,0.056272125144909396,0.7333333333333333,0.7291666666666666,0.7291666666666666,120,0.4140009722897423,0.7333333333333333,0.1261464601032056,-0.2323475982161447,0.4140009722897423,0.0015558870028181593,
baseline_historical_mean,baseline,baseline,VMBS,0,,0.11360403906076227,0.11360403906076227,0.11360403906076227,0.05686623132749132,1.0,1.0,1.0,120,-0.20392880932476717,0.75,0.12323531713504687,-0.1502628080895121,-0.20392880932476717,0.28240568048713943,historical_mean
ridge_lean_v1,model,ridge,BND,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",0.09263298066431477,0.09073045331296935,0.092386694560886,0.04597448150796958,0.7266666666666667,0.7233333333333334,0.7166666666666667,150,0.43988266145162014,0.7266666666666667,0.1285655119346581,-0.4406650109003325,0.43988266145162014,0.00017404456214897658,
ensemble_ridge_gbt,ensemble,ridge,BND,12,"ridge_lean_v1,gbt_lean_plus_two",0.09263298066431477,0.09073045331296935,0.092386694560886,0.04597448150796958,0.7266666666666667,0.7233333333333334,0.7166666666666667,150,0.43988266145162014,0.7266666666666667,0.1285655119346581,-0.4406650109003325,0.43988266145162014,0.00017404456214897658,
ensemble_ridge_gbt_elasticnet,ensemble,ridge,BND,12,"ridge_lean_v1,gbt_lean_plus_two,elasticnet_lean_v1",0.09263298066431477,0.09073045331296935,0.092386694560886,0.04597448150796958,0.7266666666666667,0.7233333333333334,0.7166666666666667,150,0.43988266145162014,0.7266666666666667,0.1285655119346581,-0.4406650109003325,0.43988266145162014,0.00017404456214897658,
baseline_historical_mean,baseline,baseline,BND,0,,0.09922991022216468,0.09915367240042058,0.09915367240042058,0.05054623176914059,1.0,0.98,0.98,150,-0.008497656200825987,0.7466666666666667,0.11267042251140864,-0.08277969660567464,-0.008497656200825987,0.9617225424806114,historical_mean
ridge_lean_v1,model,ridge,GLD,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",0.04506103311082259,0.04318033191414603,0.04550246621000592,0.020996397311187805,0.6888888888888889,0.6444444444444445,0.6361111111111111,180,0.2595347593032707,0.6222222222222222,0.17574640323598392,-0.527395194210702,0.2595347593032707,0.04824590649789964,
ensemble_ridge_gbt,ensemble,ridge,GLD,12,"ridge_lean_v1,gbt_lean_plus_two",0.04506103311082259,0.04318033191414603,0.04550246621000592,0.020996397311187805,0.6888888888888889,0.6444444444444445,0.6361111111111111,180,0.2595347593032707,0.6222222222222222,0.17574640323598392,-0.527395194210702,0.2595347593032707,0.04824590649789964,
ensemble_ridge_gbt_elasticnet,ensemble,ridge,GLD,12,"ridge_lean_v1,gbt_lean_plus_two,elasticnet_lean_v1",0.04506103311082259,0.04318033191414603,0.04550246621000592,0.020996397311187805,0.6888888888888889,0.6444444444444445,0.6361111111111111,180,0.2595347593032707,0.6222222222222222,0.17574640323598392,-0.527395194210702,0.2595347593032707,0.04824590649789964,
baseline_historical_mean,baseline,baseline,GLD,0,,0.04405486911514089,0.044251514049328575,0.044251514049328575,0.017634846247752852,0.8,0.7833333333333333,0.7833333333333333,180,0.04827448476072604,0.6222222222222222,0.15661973082026462,-0.2138246908156638,0.04827448476072604,0.730274900498993,historical_mean
ridge_lean_v1,model,ridge,DBC,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",0.07194425610954636,0.07229677262299739,0.07322841565809138,0.042724740143480044,0.8035714285714286,0.8065476190476191,0.8184523809523809,168,-0.011431912168899735,0.6190476190476191,0.22002672756463598,-1.8851341789706435,-0.011431912168899735,0.9302758810672411,
ensemble_ridge_gbt,ensemble,ridge,DBC,12,"ridge_lean_v1,gbt_lean_plus_two",0.07194425610954636,0.07229677262299739,0.07322841565809138,0.042724740143480044,0.8035714285714286,0.8065476190476191,0.8184523809523809,168,-0.011431912168899735,0.6190476190476191,0.22002672756463598,-1.8851341789706435,-0.011431912168899735,0.9302758810672411,
ensemble_ridge_gbt_elasticnet,ensemble,ridge,DBC,12,"ridge_lean_v1,gbt_lean_plus_two,elasticnet_lean_v1",0.07194425610954636,0.07229677262299739,0.07322841565809138,0.042724740143480044,0.8035714285714286,0.8065476190476191,0.8184523809523809,168,-0.011431912168899735,0.6190476190476191,0.22002672756463598,-1.8851341789706435,-0.011431912168899735,0.9302758810672411,
baseline_historical_mean,baseline,baseline,DBC,0,,0.08634822233219674,0.08984555611661703,0.08984555611661703,0.04468038987359092,0.8928571428571429,0.8928571428571429,0.8928571428571429,168,-0.12099466212557697,0.6607142857142857,0.1662056955128255,-0.19046113276128085,-0.12099466212557697,0.3964323933522501,historical_mean
ridge_lean_v1,model,ridge,VDE,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",0.05275894793973435,0.04703807182608879,0.04781648749412203,0.020597601141668836,0.7666666666666667,0.7527777777777778,0.7388888888888889,180,-0.00365237610214307,0.6,0.21879437369355703,-0.9009342872606698,-0.00365237610214307,0.9790166514144086,
ensemble_ridge_gbt,ensemble,ridge,VDE,12,"ridge_lean_v1,gbt_lean_plus_two",0.05275894793973435,0.04703807182608879,0.04781648749412203,0.020597601141668836,0.7666666666666667,0.7527777777777778,0.7388888888888889,180,-0.00365237610214307,0.6,0.21879437369355703,-0.9009342872606698,-0.00365237610214307,0.9790166514144086,
ensemble_ridge_gbt_elasticnet,ensemble,ridge,VDE,12,"ridge_lean_v1,gbt_lean_plus_two,elasticnet_lean_v1",0.05275894793973435,0.04703807182608879,0.04781648749412203,0.020597601141668836,0.7666666666666667,0.7527777777777778,0.7388888888888889,180,-0.00365237610214307,0.6,0.21879437369355703,-0.9009342872606698,-0.00365237610214307,0.9790166514144086,
baseline_historical_mean,baseline,baseline,VDE,0,,0.05135584768253136,0.05001722577042585,0.05001722577042585,0.013896332310277463,0.8,0.7666666666666667,0.7666666666666667,180,-0.0202955420833861,0.5666666666666667,0.18517115088560934,-0.17446306074327778,-0.0202955420833861,0.8928321633090086,historical_mean
ridge_lean_v1,model,ridge,VFH,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",0.03639079357075442,0.03650152265569034,0.03434969525638557,0.01184342910488482,0.640625,0.6692708333333334,0.6588541666666666,192,0.15018955321053634,0.546875,0.14057469135503006,-0.5731629838309638,0.15018955321053634,0.2621557343297679,
ensemble_ridge_gbt,ensemble,ridge,VFH,12,"ridge_lean_v1,gbt_lean_plus_two",0.03639079357075442,0.03650152265569034,0.03434969525638557,0.01184342910488482,0.640625,0.6692708333333334,0.6588541666666666,192,0.15018955321053634,0.546875,0.14057469135503006,-0.5731629838309638,0.15018955321053634,0.2621557343297679,
ensemble_ridge_gbt_elasticnet,ensemble,ridge,VFH,12,"ridge_lean_v1,gbt_lean_plus_two,elasticnet_lean_v1",0.03639079357075442,0.03650152265569034,0.03434969525638557,0.01184342910488482,0.640625,0.6692708333333334,0.6588541666666666,192,0.15018955321053634,0.546875,0.14057469135503006,-0.5731629838309638,0.15018955321053634,0.2621557343297679,
baseline_historical_mean,baseline,baseline,VFH,0,,0.03057525241514385,0.025934537153948833,0.02359852202726216,0.002013808563015843,0.78125,0.734375,0.71875,192,-0.10637663872351291,0.5208333333333334,0.12830560885839318,-0.15824785022765986,-0.10637663872351291,0.45414641976646447,historical_mean
