entry_name,entry_type,model_type,benchmark,n_features,feature_columns,mae,notes
ridge_lean_v1__v16,model,ridge,VDE,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.19352845912294656,v16 Ridge with book value growth replacing ROE net income TTM.
gbt_lean_plus_two__v16,model,gbt,VOO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.21841749277391379,v16 GBT with rate adequacy gap replacing vehicle miles traveled.
gbt_lean_plus_two__v16,model,gbt,VXUS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.1404072987149397,v16 GBT with rate adequacy gap replacing vehicle miles traveled.
gbt_lean_plus_two__v16,model,gbt,VMBS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.11791498590474904,v16 GBT with rate adequacy gap replacing vehicle miles traveled.
gbt_lean_plus_two__v16,model,gbt,VWO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.1449781002608599,v16 GBT with rate adequacy gap replacing vehicle miles traveled.
gbt_lean_plus_two__v16,model,gbt,BND,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.124495328105734,v16 GBT with rate adequacy gap replacing vehicle miles traveled.
gbt_lean_plus_two__v16,model,gbt,GLD,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.18421741193594793,v16 GBT with rate adequacy gap replacing vehicle miles traveled.
gbt_lean_plus_two__v16,model,gbt,DBC,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.17040574697574198,v16 GBT with rate adequacy gap replacing vehicle miles traveled.
gbt_lean_plus_two__v16,model,gbt,VDE,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.1991082391050134,v16 GBT with rate adequacy gap replacing vehicle miles traveled.
ridge_lean_v1__v18,model,ridge,VOO,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.22546148113037473,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,VXUS,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.1376789179046301,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,VMBS,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.13088168919476967,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,VWO,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.15947942289605718,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,BND,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.1362330852655341,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,GLD,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.18313266748545315,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,DBC,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.19424514675944632,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,VDE,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.20379589686190916,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v20_value,model,ridge,VOO,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.23677179040257051,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,VXUS,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.13118210455785206,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,VMBS,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.11406851070925628,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,VWO,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.15230196548885214,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,BND,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.12895684960362053,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,GLD,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.18392164735876437,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,DBC,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.18395831422865827,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,VDE,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.22129445923039184,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
gbt_lean_plus_two__v18,model,gbt,VOO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.20831426882888399,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
gbt_lean_plus_two__v18,model,gbt,VXUS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.13794772672242459,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
gbt_lean_plus_two__v18,model,gbt,VMBS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.12418238229589837,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
gbt_lean_plus_two__v18,model,gbt,VWO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.13771825754099842,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
gbt_lean_plus_two__v18,model,gbt,BND,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.12502154194941503,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
gbt_lean_plus_two__v18,model,gbt,GLD,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.1809741937127643,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
gbt_lean_plus_two__v18,model,gbt,DBC,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.15877099041861667,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
gbt_lean_plus_two__v18,model,gbt,VDE,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.19657332052687,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
gbt_lean_plus_two__v20_usd,model,gbt,VOO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.19913273047644783,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_usd,model,gbt,VXUS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.14265439921615675,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_usd,model,gbt,VMBS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.12417404017158833,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_usd,model,gbt,VWO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.15392217293961408,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_usd,model,gbt,BND,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.12699905878433057,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_usd,model,gbt,GLD,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.1846999137040777,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_usd,model,gbt,DBC,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.1795639732032433,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_usd,model,gbt,VDE,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.20856256362079886,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_pricing,model,gbt,VOO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.217675373419541,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,VXUS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.1407185978784978,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,VMBS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.12383203809203086,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,VWO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.1432661103810764,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,BND,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.1263765659311487,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,GLD,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.189938382946304,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,DBC,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.18926592078587415,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,VDE,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.21825547333780596,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
