benchmark,candidate_name,model_type,n_features,policy_name,threshold,notes,regression_ic,regression_oos_r2,brier_score,accuracy,balanced_accuracy,precision,recall,base_rate,predicted_positive_rate,avg_hold_fraction,mean_policy_return,uplift_vs_sell_50,uplift_vs_regression_sign
VXUS,ridge_lean_v1,ridge,12,regression_sign,,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.41492087989558624,-0.026757702810232153,0.21111814521606292,0.7407407407407407,0.7705592105263157,0.9137931034482759,0.6973684210526315,0.7037037037037037,0.5370370370370371,0.7407407407407407,0.08464142323787795,0.04534418708739859,0.0
VXUS,ridge_lean_v1,ridge,12,classifier_only_0.50,0.5,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.41492087989558624,-0.026757702810232153,0.21111814521606292,0.7407407407407407,0.7705592105263157,0.9137931034482759,0.6973684210526315,0.7037037037037037,0.5370370370370371,0.5370370370370371,0.08794514807142534,0.04864791192094597,0.0033037248335473918
VXUS,ridge_lean_v1,ridge,12,hybrid_confirm_0.50,0.5,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.41492087989558624,-0.026757702810232153,0.21111814521606292,0.7407407407407407,0.7705592105263157,0.9137931034482759,0.6973684210526315,0.7037037037037037,0.5370370370370371,0.5185185185185185,0.08520401106967047,0.045906774919191096,0.000562587831792527
VXUS,ridge_lean_v1,ridge,12,classifier_only_0.55,0.55,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.41492087989558624,-0.026757702810232153,0.21111814521606292,0.7407407407407407,0.7705592105263157,0.9137931034482759,0.6973684210526315,0.7037037037037037,0.5370370370370371,0.5185185185185185,0.08664901505581547,0.04735177890533611,0.0020075918179375263
VXUS,ridge_lean_v1,ridge,12,hybrid_confirm_0.55,0.55,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.41492087989558624,-0.026757702810232153,0.21111814521606292,0.7407407407407407,0.7705592105263157,0.9137931034482759,0.6973684210526315,0.7037037037037037,0.5370370370370371,0.5,0.08390787805406061,0.04461064190358125,-0.0007335451838173385
VXUS,ridge_lean_v1,ridge,12,classifier_only_0.60,0.6,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.41492087989558624,-0.026757702810232153,0.21111814521606292,0.7407407407407407,0.7705592105263157,0.9137931034482759,0.6973684210526315,0.7037037037037037,0.5370370370370371,0.5092592592592593,0.08508938872896867,0.04579215257848931,0.00044796549109071826
VXUS,ridge_lean_v1,ridge,12,hybrid_confirm_0.60,0.6,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.41492087989558624,-0.026757702810232153,0.21111814521606292,0.7407407407407407,0.7705592105263157,0.9137931034482759,0.6973684210526315,0.7037037037037037,0.5370370370370371,0.49074074074074076,0.08234825172721381,0.04305101557673444,-0.0022931715106641326
VXUS,gbt_lean_plus_two,gbt,13,regression_sign,,Adds the two strongest v9 GBT add-one winners.,0.18051255183574985,-0.0666231153278396,0.24387137916971277,0.7037037037037037,0.6085526315789473,0.7619047619047619,0.8421052631578947,0.7037037037037037,0.7777777777777778,0.9259259259259259,0.07924530159085216,0.039948065440372806,0.0
VXUS,gbt_lean_plus_two,gbt,13,classifier_only_0.50,0.5,Adds the two strongest v9 GBT add-one winners.,0.18051255183574985,-0.0666231153278396,0.24387137916971277,0.7037037037037037,0.6085526315789473,0.7619047619047619,0.8421052631578947,0.7037037037037037,0.7777777777777778,0.7777777777777778,0.07620318514766872,0.036905948997189346,-0.0030421164431834458
VXUS,gbt_lean_plus_two,gbt,13,hybrid_confirm_0.50,0.5,Adds the two strongest v9 GBT add-one winners.,0.18051255183574985,-0.0666231153278396,0.24387137916971277,0.7037037037037037,0.6085526315789473,0.7619047619047619,0.8421052631578947,0.7037037037037037,0.7777777777777778,0.7592592592592593,0.07507720679555724,0.03577997064507786,-0.004168094795294924
VXUS,gbt_lean_plus_two,gbt,13,classifier_only_0.55,0.55,Adds the two strongest v9 GBT add-one winners.,0.18051255183574985,-0.0666231153278396,0.24387137916971277,0.7037037037037037,0.6085526315789473,0.7619047619047619,0.8421052631578947,0.7037037037037037,0.7777777777777778,0.7777777777777778,0.07620318514766872,0.036905948997189346,-0.0030421164431834458
VXUS,gbt_lean_plus_two,gbt,13,hybrid_confirm_0.55,0.55,Adds the two strongest v9 GBT add-one winners.,0.18051255183574985,-0.0666231153278396,0.24387137916971277,0.7037037037037037,0.6085526315789473,0.7619047619047619,0.8421052631578947,0.7037037037037037,0.7777777777777778,0.7592592592592593,0.07507720679555724,0.03577997064507786,-0.004168094795294924
VXUS,gbt_lean_plus_two,gbt,13,classifier_only_0.60,0.6,Adds the two strongest v9 GBT add-one winners.,0.18051255183574985,-0.0666231153278396,0.24387137916971277,0.7037037037037037,0.6085526315789473,0.7619047619047619,0.8421052631578947,0.7037037037037037,0.7777777777777778,0.75,0.0728852590760585,0.03358802292557915,-0.006360042514793662
VXUS,gbt_lean_plus_two,gbt,13,hybrid_confirm_0.60,0.6,Adds the two strongest v9 GBT add-one winners.,0.18051255183574985,-0.0666231153278396,0.24387137916971277,0.7037037037037037,0.6085526315789473,0.7619047619047619,0.8421052631578947,0.7037037037037037,0.7777777777777778,0.7407407407407407,0.07285048165668362,0.03355324550620427,-0.006394819934168544
VXUS,elasticnet_lean_v1,elasticnet,13,regression_sign,,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18591508753466218,-0.04395174183287898,0.4040165548735531,0.4351851851851852,0.4629934210526316,0.6666666666666666,0.39473684210526316,0.7037037037037037,0.4166666666666667,0.8888888888888888,0.08788178127713653,0.04858454512665715,0.0
VXUS,elasticnet_lean_v1,elasticnet,13,classifier_only_0.50,0.5,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18591508753466218,-0.04395174183287898,0.4040165548735531,0.4351851851851852,0.4629934210526316,0.6666666666666666,0.39473684210526316,0.7037037037037037,0.4166666666666667,0.4166666666666667,0.029156261442424163,-0.010140974708055207,-0.058725519834712366
VXUS,elasticnet_lean_v1,elasticnet,13,hybrid_confirm_0.50,0.5,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18591508753466218,-0.04395174183287898,0.4040165548735531,0.4351851851851852,0.4629934210526316,0.6666666666666666,0.39473684210526316,0.7037037037037037,0.4166666666666667,0.4074074074074074,0.028490742717323974,-0.010806493433155396,-0.05939103855981255
VXUS,elasticnet_lean_v1,elasticnet,13,classifier_only_0.55,0.55,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18591508753466218,-0.04395174183287898,0.4040165548735531,0.4351851851851852,0.4629934210526316,0.6666666666666666,0.39473684210526316,0.7037037037037037,0.4166666666666667,0.35185185185185186,0.030405704965547148,-0.008891531184932223,-0.05747607631158938
VXUS,elasticnet_lean_v1,elasticnet,13,hybrid_confirm_0.55,0.55,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18591508753466218,-0.04395174183287898,0.4040165548735531,0.4351851851851852,0.4629934210526316,0.6666666666666666,0.39473684210526316,0.7037037037037037,0.4166666666666667,0.35185185185185186,0.030405704965547148,-0.008891531184932223,-0.05747607631158938
VXUS,elasticnet_lean_v1,elasticnet,13,classifier_only_0.60,0.6,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18591508753466218,-0.04395174183287898,0.4040165548735531,0.4351851851851852,0.4629934210526316,0.6666666666666666,0.39473684210526316,0.7037037037037037,0.4166666666666667,0.3148148148148148,0.027768120619635347,-0.011529115530844018,-0.06011366065750118
VXUS,elasticnet_lean_v1,elasticnet,13,hybrid_confirm_0.60,0.6,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18591508753466218,-0.04395174183287898,0.4040165548735531,0.4351851851851852,0.4629934210526316,0.6666666666666666,0.39473684210526316,0.7037037037037037,0.4166666666666667,0.3148148148148148,0.027768120619635347,-0.011529115530844018,-0.06011366065750118
VEA,ridge_lean_v1,ridge,12,regression_sign,,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.317509222632117,0.038017631548993513,0.3192171863821112,0.5666666666666667,0.5671420083184788,0.717948717948718,0.5656565656565656,0.66,0.52,0.8333333333333334,0.07226788186663813,0.03786559093115328,0.0
VEA,ridge_lean_v1,ridge,12,classifier_only_0.50,0.5,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.317509222632117,0.038017631548993513,0.3192171863821112,0.5666666666666667,0.5671420083184788,0.717948717948718,0.5656565656565656,0.66,0.52,0.52,0.05588002852049032,0.02147773758500547,-0.016387853346147806
VEA,ridge_lean_v1,ridge,12,hybrid_confirm_0.50,0.5,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.317509222632117,0.038017631548993513,0.3192171863821112,0.5666666666666667,0.5671420083184788,0.717948717948718,0.5656565656565656,0.66,0.52,0.52,0.05588002852049032,0.02147773758500547,-0.016387853346147806
VEA,ridge_lean_v1,ridge,12,classifier_only_0.55,0.55,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.317509222632117,0.038017631548993513,0.3192171863821112,0.5666666666666667,0.5671420083184788,0.717948717948718,0.5656565656565656,0.66,0.52,0.5066666666666667,0.053223380221585126,0.018821089286100275,-0.019044501645053002
VEA,ridge_lean_v1,ridge,12,hybrid_confirm_0.55,0.55,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.317509222632117,0.038017631548993513,0.3192171863821112,0.5666666666666667,0.5671420083184788,0.717948717948718,0.5656565656565656,0.66,0.52,0.5066666666666667,0.053223380221585126,0.018821089286100275,-0.019044501645053002
VEA,ridge_lean_v1,ridge,12,classifier_only_0.60,0.6,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.317509222632117,0.038017631548993513,0.3192171863821112,0.5666666666666667,0.5671420083184788,0.717948717948718,0.5656565656565656,0.66,0.52,0.48,0.051029186071172315,0.01662689513568746,-0.021238695795465813
VEA,ridge_lean_v1,ridge,12,hybrid_confirm_0.60,0.6,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.317509222632117,0.038017631548993513,0.3192171863821112,0.5666666666666667,0.5671420083184788,0.717948717948718,0.5656565656565656,0.66,0.52,0.48,0.051029186071172315,0.01662689513568746,-0.021238695795465813
VEA,gbt_lean_plus_two,gbt,13,regression_sign,,Adds the two strongest v9 GBT add-one winners.,0.15511254843371614,-0.13714489565908417,0.3158079037270421,0.5666666666666667,0.4910873440285205,0.6545454545454545,0.7272727272727273,0.66,0.7333333333333333,0.8133333333333334,0.06115568647029249,0.02675339553480763,0.0
VEA,gbt_lean_plus_two,gbt,13,classifier_only_0.50,0.5,Adds the two strongest v9 GBT add-one winners.,0.15511254843371614,-0.13714489565908417,0.3158079037270421,0.5666666666666667,0.4910873440285205,0.6545454545454545,0.7272727272727273,0.66,0.7333333333333333,0.7333333333333333,0.05387016215209138,0.01946787121660652,-0.007285524318201113
VEA,gbt_lean_plus_two,gbt,13,hybrid_confirm_0.50,0.5,Adds the two strongest v9 GBT add-one winners.,0.15511254843371614,-0.13714489565908417,0.3158079037270421,0.5666666666666667,0.4910873440285205,0.6545454545454545,0.7272727272727273,0.66,0.7333333333333333,0.7,0.056717007937406264,0.022314717001921416,-0.00443867853288623
VEA,gbt_lean_plus_two,gbt,13,classifier_only_0.55,0.55,Adds the two strongest v9 GBT add-one winners.,0.15511254843371614,-0.13714489565908417,0.3158079037270421,0.5666666666666667,0.4910873440285205,0.6545454545454545,0.7272727272727273,0.66,0.7333333333333333,0.7066666666666667,0.05986571116808844,0.025463420232603576,-0.0012899753022040522
VEA,gbt_lean_plus_two,gbt,13,hybrid_confirm_0.55,0.55,Adds the two strongest v9 GBT add-one winners.,0.15511254843371614,-0.13714489565908417,0.3158079037270421,0.5666666666666667,0.4910873440285205,0.6545454545454545,0.7272727272727273,0.66,0.7333333333333333,0.6866666666666666,0.06120826415493537,0.026805973219450507,5.257768464287521e-05
VEA,gbt_lean_plus_two,gbt,13,classifier_only_0.60,0.6,Adds the two strongest v9 GBT add-one winners.,0.15511254843371614,-0.13714489565908417,0.3158079037270421,0.5666666666666667,0.4910873440285205,0.6545454545454545,0.7272727272727273,0.66,0.7333333333333333,0.6933333333333334,0.058226517866329826,0.023824226930844964,-0.0029291686039626674
VEA,gbt_lean_plus_two,gbt,13,hybrid_confirm_0.60,0.6,Adds the two strongest v9 GBT add-one winners.,0.15511254843371614,-0.13714489565908417,0.3158079037270421,0.5666666666666667,0.4910873440285205,0.6545454545454545,0.7272727272727273,0.66,0.7333333333333333,0.6733333333333333,0.05956907085317675,0.02516677991769189,-0.00158661561711574
VEA,elasticnet_lean_v1,elasticnet,13,regression_sign,,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18076672300429247,-0.0904017675249793,0.39491433844884016,0.4666666666666667,0.4961378490790256,0.6557377049180327,0.40404040404040403,0.66,0.4066666666666667,0.8533333333333334,0.07213383102788982,0.03773154009240496,0.0
VEA,elasticnet_lean_v1,elasticnet,13,classifier_only_0.50,0.5,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18076672300429247,-0.0904017675249793,0.39491433844884016,0.4666666666666667,0.4961378490790256,0.6557377049180327,0.40404040404040403,0.66,0.4066666666666667,0.4066666666666667,0.03789953989828142,0.0034972489627965644,-0.03423429112960841
VEA,elasticnet_lean_v1,elasticnet,13,hybrid_confirm_0.50,0.5,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18076672300429247,-0.0904017675249793,0.39491433844884016,0.4666666666666667,0.4961378490790256,0.6557377049180327,0.40404040404040403,0.66,0.4066666666666667,0.3933333333333333,0.03780357410457483,0.0034012831690899696,-0.034330256923315
VEA,elasticnet_lean_v1,elasticnet,13,classifier_only_0.55,0.55,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18076672300429247,-0.0904017675249793,0.39491433844884016,0.4666666666666667,0.4961378490790256,0.6557377049180327,0.40404040404040403,0.66,0.4066666666666667,0.3933333333333333,0.03963116255732006,0.005228871621835209,-0.03250266847056976
VEA,elasticnet_lean_v1,elasticnet,13,hybrid_confirm_0.55,0.55,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18076672300429247,-0.0904017675249793,0.39491433844884016,0.4666666666666667,0.4961378490790256,0.6557377049180327,0.40404040404040403,0.66,0.4066666666666667,0.38,0.03953519676361347,0.005132905828128614,-0.03259863426427635
VEA,elasticnet_lean_v1,elasticnet,13,classifier_only_0.60,0.6,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18076672300429247,-0.0904017675249793,0.39491433844884016,0.4666666666666667,0.4961378490790256,0.6557377049180327,0.40404040404040403,0.66,0.4066666666666667,0.36666666666666664,0.03406956035627784,-0.0003327305792070175,-0.038064270671611986
VEA,elasticnet_lean_v1,elasticnet,13,hybrid_confirm_0.60,0.6,Drops weaker macro features and adds the strongest v9 add-one winners.,0.18076672300429247,-0.0904017675249793,0.39491433844884016,0.4666666666666667,0.4961378490790256,0.6557377049180327,0.40404040404040403,0.66,0.4066666666666667,0.35333333333333333,0.03397359456257125,-0.0004286963729136121,-0.038160236465318575
VHT,ridge_lean_v1,ridge,12,regression_sign,,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.18165911618696257,-0.5983100847477592,0.3591878275093807,0.5260416666666666,0.5364064075277248,0.627906976744186,0.4778761061946903,0.5885416666666666,0.4479166666666667,0.3125,0.024399285064339648,0.003630849585318001,0.0
VHT,ridge_lean_v1,ridge,12,classifier_only_0.50,0.5,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.18165911618696257,-0.5983100847477592,0.3591878275093807,0.5260416666666666,0.5364064075277248,0.627906976744186,0.4778761061946903,0.5885416666666666,0.4479166666666667,0.4479166666666667,0.026161993173735534,0.005393557694713892,0.0017627081093958864
VHT,ridge_lean_v1,ridge,12,hybrid_confirm_0.50,0.5,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.18165911618696257,-0.5983100847477592,0.3591878275093807,0.5260416666666666,0.5364064075277248,0.627906976744186,0.4778761061946903,0.5885416666666666,0.4479166666666667,0.24479166666666666,0.023344998053156107,0.002576562574134462,-0.0010542870111835412
VHT,ridge_lean_v1,ridge,12,classifier_only_0.55,0.55,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.18165911618696257,-0.5983100847477592,0.3591878275093807,0.5260416666666666,0.5364064075277248,0.627906976744186,0.4778761061946903,0.5885416666666666,0.4479166666666667,0.390625,0.02619681086399311,0.00542837538497147,0.0017975257996534627
VHT,ridge_lean_v1,ridge,12,hybrid_confirm_0.55,0.55,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.18165911618696257,-0.5983100847477592,0.3591878275093807,0.5260416666666666,0.5364064075277248,0.627906976744186,0.4778761061946903,0.5885416666666666,0.4479166666666667,0.23958333333333334,0.021203528230325803,0.0004350927513041651,-0.003195756834013845
VHT,ridge_lean_v1,ridge,12,classifier_only_0.60,0.6,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.18165911618696257,-0.5983100847477592,0.3591878275093807,0.5260416666666666,0.5364064075277248,0.627906976744186,0.4778761061946903,0.5885416666666666,0.4479166666666667,0.359375,0.028780636665680648,0.008012201186659004,0.004381351601341
VHT,ridge_lean_v1,ridge,12,hybrid_confirm_0.60,0.6,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.18165911618696257,-0.5983100847477592,0.3591878275093807,0.5260416666666666,0.5364064075277248,0.627906976744186,0.4778761061946903,0.5885416666666666,0.4479166666666667,0.23958333333333334,0.021203528230325803,0.0004350927513041651,-0.003195756834013845
VHT,gbt_lean_plus_two,gbt,13,regression_sign,,Adds the two strongest v9 GBT add-one winners.,0.21363698210473533,-0.189685152427852,0.3304693576923922,0.5416666666666666,0.5344460625070012,0.6190476190476191,0.5752212389380531,0.5885416666666666,0.546875,0.5989583333333334,0.03772810745319143,0.01695967197416979,0.0
VHT,gbt_lean_plus_two,gbt,13,classifier_only_0.50,0.5,Adds the two strongest v9 GBT add-one winners.,0.21363698210473533,-0.189685152427852,0.3304693576923922,0.5416666666666666,0.5344460625070012,0.6190476190476191,0.5752212389380531,0.5885416666666666,0.546875,0.546875,0.021678233243281306,0.0009097977642596669,-0.016049874209910126
VHT,gbt_lean_plus_two,gbt,13,hybrid_confirm_0.50,0.5,Adds the two strongest v9 GBT add-one winners.,0.21363698210473533,-0.189685152427852,0.3304693576923922,0.5416666666666666,0.5344460625070012,0.6190476190476191,0.5752212389380531,0.5885416666666666,0.546875,0.4375,0.0225558558654816,0.0017874203864599568,-0.015172251587709833
VHT,gbt_lean_plus_two,gbt,13,classifier_only_0.55,0.55,Adds the two strongest v9 GBT add-one winners.,0.21363698210473533,-0.189685152427852,0.3304693576923922,0.5416666666666666,0.5344460625070012,0.6190476190476191,0.5752212389380531,0.5885416666666666,0.546875,0.5208333333333334,0.02212144060283555,0.0013530051238139073,-0.015606666850355881
VHT,gbt_lean_plus_two,gbt,13,hybrid_confirm_0.55,0.55,Adds the two strongest v9 GBT add-one winners.,0.21363698210473533,-0.189685152427852,0.3304693576923922,0.5416666666666666,0.5344460625070012,0.6190476190476191,0.5752212389380531,0.5885416666666666,0.546875,0.4270833333333333,0.024551655980380404,0.0037832205013587582,-0.013176451472811029
VHT,gbt_lean_plus_two,gbt,13,classifier_only_0.60,0.6,Adds the two strongest v9 GBT add-one winners.,0.21363698210473533,-0.189685152427852,0.3304693576923922,0.5416666666666666,0.5344460625070012,0.6190476190476191,0.5752212389380531,0.5885416666666666,0.546875,0.4791666666666667,0.020215267073286105,-0.0005531684057355364,-0.017512840379905328
VHT,gbt_lean_plus_two,gbt,13,hybrid_confirm_0.60,0.6,Adds the two strongest v9 GBT add-one winners.,0.21363698210473533,-0.189685152427852,0.3304693576923922,0.5416666666666666,0.5344460625070012,0.6190476190476191,0.5752212389380531,0.5885416666666666,0.546875,0.3958333333333333,0.021845215850358913,0.0010767803713372722,-0.01588289160283252
VHT,elasticnet_lean_v1,elasticnet,13,regression_sign,,Drops weaker macro features and adds the strongest v9 add-one winners.,0.0947513015265333,-0.5563808200387332,0.30351226147817617,0.6197916666666666,0.6331914416937381,0.7325581395348837,0.5575221238938053,0.5885416666666666,0.4479166666666667,0.4895833333333333,0.023288290824995783,0.002519855345974141,0.0
VHT,elasticnet_lean_v1,elasticnet,13,classifier_only_0.50,0.5,Drops weaker macro features and adds the strongest v9 add-one winners.,0.0947513015265333,-0.5563808200387332,0.30351226147817617,0.6197916666666666,0.6331914416937381,0.7325581395348837,0.5575221238938053,0.5885416666666666,0.4479166666666667,0.4479166666666667,0.035500920699155745,0.014732485220134104,0.012212629874159962
VHT,elasticnet_lean_v1,elasticnet,13,hybrid_confirm_0.50,0.5,Drops weaker macro features and adds the strongest v9 add-one winners.,0.0947513015265333,-0.5563808200387332,0.30351226147817617,0.6197916666666666,0.6331914416937381,0.7325581395348837,0.5575221238938053,0.5885416666666666,0.4479166666666667,0.2916666666666667,0.025444092830520692,0.004675657351499045,0.0021558020055249087
VHT,elasticnet_lean_v1,elasticnet,13,classifier_only_0.55,0.55,Drops weaker macro features and adds the strongest v9 add-one winners.,0.0947513015265333,-0.5563808200387332,0.30351226147817617,0.6197916666666666,0.6331914416937381,0.7325581395348837,0.5575221238938053,0.5885416666666666,0.4479166666666667,0.40625,0.03777886760628616,0.017010432127264517,0.014490576781290378
VHT,elasticnet_lean_v1,elasticnet,13,hybrid_confirm_0.55,0.55,Drops weaker macro features and adds the strongest v9 add-one winners.,0.0947513015265333,-0.5563808200387332,0.30351226147817617,0.6197916666666666,0.6331914416937381,0.7325581395348837,0.5575221238938053,0.5885416666666666,0.4479166666666667,0.2708333333333333,0.026022809463160945,0.0052543739841392975,0.0027345186381651614
VHT,elasticnet_lean_v1,elasticnet,13,classifier_only_0.60,0.6,Drops weaker macro features and adds the strongest v9 add-one winners.,0.0947513015265333,-0.5563808200387332,0.30351226147817617,0.6197916666666666,0.6331914416937381,0.7325581395348837,0.5575221238938053,0.5885416666666666,0.4479166666666667,0.3802083333333333,0.03523194044844278,0.014463504969421143,0.011943649623446996
VHT,elasticnet_lean_v1,elasticnet,13,hybrid_confirm_0.60,0.6,Drops weaker macro features and adds the strongest v9 add-one winners.,0.0947513015265333,-0.5563808200387332,0.30351226147817617,0.6197916666666666,0.6331914416937381,0.7325581395348837,0.5575221238938053,0.5885416666666666,0.4479166666666667,0.2552083333333333,0.024361345825755314,0.0035929103467336695,0.0010730550007595312
VPU,ridge_lean_v1,ridge,12,regression_sign,,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.25197013265333806,-0.3334276533669289,0.31616945596783425,0.5833333333333334,0.5944022770398482,0.7340425531914894,0.5564516129032258,0.6458333333333334,0.4895833333333333,0.6145833333333334,0.049724961016911116,0.024990229807706026,0.0
VPU,ridge_lean_v1,ridge,12,classifier_only_0.50,0.5,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.25197013265333806,-0.3334276533669289,0.31616945596783425,0.5833333333333334,0.5944022770398482,0.7340425531914894,0.5564516129032258,0.6458333333333334,0.4895833333333333,0.4895833333333333,0.0493467232764318,0.02461199206722672,-0.0003782377404793133
VPU,ridge_lean_v1,ridge,12,hybrid_confirm_0.50,0.5,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.25197013265333806,-0.3334276533669289,0.31616945596783425,0.5833333333333334,0.5944022770398482,0.7340425531914894,0.5564516129032258,0.6458333333333334,0.4895833333333333,0.3802083333333333,0.047783624553740946,0.023048893344535862,-0.0019413364631701707
VPU,ridge_lean_v1,ridge,12,classifier_only_0.55,0.55,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.25197013265333806,-0.3334276533669289,0.31616945596783425,0.5833333333333334,0.5944022770398482,0.7340425531914894,0.5564516129032258,0.6458333333333334,0.4895833333333333,0.4791666666666667,0.04864387222618186,0.023909141016976786,-0.0010810887907292538
VPU,ridge_lean_v1,ridge,12,hybrid_confirm_0.55,0.55,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.25197013265333806,-0.3334276533669289,0.31616945596783425,0.5833333333333334,0.5944022770398482,0.7340425531914894,0.5564516129032258,0.6458333333333334,0.4895833333333333,0.375,0.04805148883566185,0.023316757626456755,-0.0016734721812492678
VPU,ridge_lean_v1,ridge,12,classifier_only_0.60,0.6,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.25197013265333806,-0.3334276533669289,0.31616945596783425,0.5833333333333334,0.5944022770398482,0.7340425531914894,0.5564516129032258,0.6458333333333334,0.4895833333333333,0.4427083333333333,0.04694443060800647,0.022209699398801384,-0.0027805304089046495
VPU,ridge_lean_v1,ridge,12,hybrid_confirm_0.60,0.6,Simpler Ridge set that keeps the best company features and removes weaker momentum/miles features.,0.25197013265333806,-0.3334276533669289,0.31616945596783425,0.5833333333333334,0.5944022770398482,0.7340425531914894,0.5564516129032258,0.6458333333333334,0.4895833333333333,0.3489583333333333,0.04662423607665142,0.02188950486744633,-0.0031007249402596956
VPU,gbt_lean_plus_two,gbt,13,regression_sign,,Adds the two strongest v9 GBT add-one winners.,0.2829468815751888,-0.30477710425451954,0.36641636982454157,0.5104166666666666,0.4682163187855788,0.6229508196721312,0.6129032258064516,0.6458333333333334,0.6354166666666666,0.5416666666666666,0.04740299532242074,0.02266826411321565,0.0
VPU,gbt_lean_plus_two,gbt,13,classifier_only_0.50,0.5,Adds the two strongest v9 GBT add-one winners.,0.2829468815751888,-0.30477710425451954,0.36641636982454157,0.5104166666666666,0.4682163187855788,0.6229508196721312,0.6129032258064516,0.6458333333333334,0.6354166666666666,0.6354166666666666,0.03217997000371103,0.007445238794505939,-0.015223025318709713
